1632413221.0,"Sep 23, 2021",16:07:01,6917.073887
1632413222.0,"Sep 23, 2021",16:07:02,8675.275113
1632413223.0,"Sep 23, 2021",16:07:03,10439.971112
1632413224.0,"Sep 23, 2021",16:07:04,12190.366112
1632413225.0,"Sep 23, 2021",16:07:05,13940.760000
1632413226.0,"Sep 23, 2021",16:07:06,15690.739774
1632413227.0,"Sep 23, 2021",16:07:07,17457.869775
1632413228.0,"Sep 23, 2021",16:07:08,19211.387888
1632413229.0,"Sep 23, 2021",16:07:09,20967.660888
1632413230.0,"Sep 23, 2021",16:07:10,22430.155125
1632413231.0,"Sep 23, 2021",16:07:11,24317.080000
1632413232.0,"Sep 23, 2021",16:07:12,26346.924694
1632413233.0,"Sep 23, 2021",16:07:13,27972.175888
1632413234.0,"Sep 23, 2021",16:07:14,29721.094112
1632413235.0,"Sep 23, 2021",16:07:15,18032.769081
1632413236.0,"Sep 23, 2021",16:07:16,-32308.240113
1632413237.0,"Sep 23, 2021",16:07:17,-30545.328888
1632413238.0,"Sep 23, 2021",16:07:18,-28777.499776
1632413239.0,"Sep 23, 2021",16:07:19,-27032.560113
1632413240.0,"Sep 23, 2021",16:07:20,-25286.740662
1632413241.0,"Sep 23, 2021",16:07:21,-23516.886113
1632413242.0,"Sep 23, 2021",16:07:22,-21746.952888
1632413243.0,"Sep 23, 2021",16:07:23,-20003.556337
1632413244.0,"Sep 23, 2021",16:07:24,-18257.126662
1632413245.0,"Sep 23, 2021",16:07:25,-16490.292223
1632413246.0,"Sep 23, 2021",16:07:26,-14740.755337
1632413247.0,"Sep 23, 2021",16:07:27,-12991.020000
1632413248.0,"Sep 23, 2021",16:07:28,-11243.457887
1632413249.0,"Sep 23, 2021",16:07:29,-9483.789775
1632413250.0,"Sep 23, 2021",16:07:30,-7724.367888
1632413251.0,"Sep 23, 2021",16:07:31,-5967.319662
1632413252.0,"Sep 23, 2021",16:07:32,-4295.629881
1632413253.0,"Sep 23, 2021",16:07:33,-2443.361776
1632413254.0,"Sep 23, 2021",16:07:34,-682.432000
1632413255.0,"Sep 23, 2021",16:07:35,1070.250112
1632413256.0,"Sep 23, 2021",16:07:36,2822.148000
1632413257.0,"Sep 23, 2021",16:07:37,4571.251774
1632413258.0,"Sep 23, 2021",16:07:38,6330.764888
1632413259.0,"Sep 23, 2021",16:07:39,8082.209775
1632413260.0,"Sep 23, 2021",16:07:40,9840.288000
1632413261.0,"Sep 23, 2021",16:07:41,11589.777775
1632413262.0,"Sep 23, 2021",16:07:42,13225.830637
1632413263.0,"Sep 23, 2021",16:07:43,15112.818888
1632413264.0,"Sep 23, 2021",16:07:44,16877.980888
1632413265.0,"Sep 23, 2021",16:07:45,18624.187888
1632413266.0,"Sep 23, 2021",16:07:46,20378.288000
1632413267.0,"Sep 23, 2021",16:07:47,22128.989775
1632413268.0,"Sep 23, 2021",16:07:48,23884.439887
1632413269.0,"Sep 23, 2021",16:07:49,25647.321112
1632413270.0,"Sep 23, 2021",16:07:50,27397.059775
1632413271.0,"Sep 23, 2021",16:07:51,29153.853887
1632413272.0,"Sep 23, 2021",16:07:52,30917.544000
1632413273.0,"Sep 23, 2021",16:07:53,28346.264164
1632413274.0,"Sep 23, 2021",16:07:54,-31115.616000
1632413275.0,"Sep 23, 2021",16:07:55,-29361.560888
1632413276.0,"Sep 23, 2021",16:07:56,-27608.497888
1632413277.0,"Sep 23, 2021",16:07:57,-25854.434888
